界面分类,界面名称,分组(模块/应用),图片对应功能,MTZ顶层模块,模块内路径,宽,高,九宫格.9.png,关键槽位
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】VoLTE图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_signal_volte_darkmode.png,48,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sim_card_1.png,42,42,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sim_card_2.png,42,42,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】副WiFi信号 ,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_slave_wifi_signal_0.png,60,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】副WiFi信号 ,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_slave_wifi_signal_0_darkmode.png,60,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】副WiFi信号 ,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_slave_wifi_signal_1.png,60,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】副WiFi信号 ,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_slave_wifi_signal_1_darkmode.png,60,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】副WiFi信号 ,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_slave_wifi_signal_2.png,60,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】副WiFi信号 ,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_slave_wifi_signal_2_darkmode.png,60,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】副WiFi信号 ,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_slave_wifi_signal_3.png,60,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】副WiFi信号 ,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_slave_wifi_signal_3_darkmode.png,60,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】副WiFi信号 ,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_slave_wifi_signal_4.png,60,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】副WiFi信号 ,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_slave_wifi_signal_4_darkmode.png,62,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sos.png,56,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sos_darkmode.png,56,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_speakerphone.png,48,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_speakerphone_darkmode.png,48,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_speech_hd.png,50,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_speech_hd_darkmode.png,50,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sync_0.png,49,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sync_0_darkmode.png,49,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sync_1.png,49,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sync_1_darkmode.png,49,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sync_2.png,49,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sync_2_darkmode.png,49,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sync_3.png,49,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sync_3_darkmode.png,49,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sync_error.png,49,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_sync_error_darkmode.png,49,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_usb_share.png,39,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_usb_share_darkmode.png,39,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_volte.png,50,60,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_volte_darkmode.png,50,60,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_volte_no_service.png,44,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_volte_no_service_darkmode.png,44,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_vowifi.png,49,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_vowifi_darkmode.png,49,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_vpn.png,66,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】系统小图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_vpn_darkmode.png,66,56,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】WiFi状态图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_wifi_ap.png,64,60,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】WiFi状态图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_wifi_ap_darkmode.png,64,60,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】WiFi状态图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_wifi_ap_on.png,58,58,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】WiFi状态图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_wifi_ap_on_darkmode.png,58,58,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】WiFi状态图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_wifi_in.png,54,60,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】WiFi状态图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_wifi_in_darkmode.png,54,60,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】WiFi状态图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_wifi_inout.png,54,60,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】WiFi状态图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_wifi_inout_darkmode.png,54,60,,
statusbar,状态栏,系统界面(SystemUI) · 深色 nxhdpi,【状态栏】WiFi状态图标,com.android.systemui,nightmode/res/drawable-nxhdpi/stat_sys_wifi_out.png,54,60,,
